payment_id,ride_id,payment_method,payment_status,tip_amount
P03375,R03375,Cash,Failed,105.53
P03376,R03376,UPI,Failed,6.62
P03377,R03377,Cash,Success,73.98
P03378,R03378,Credit Card,Failed,103.42
P03379,R03379,UPI,Pending,112.68
P03380,R03380,Cash,Pending,137.95
P03381,R03381,Debit Card,Failed,113.99
P03382,R03382,Cash,Failed,104.76
P03383,R03383,Credit Card,Failed,126.12
P03384,R03384,Credit Card,Failed,132.93
P03385,R03385,Debit Card,Pending,15.24
P03386,R03386,Debit Card,Pending,139.35
P03387,R03387,Debit Card,Failed,60.14
P03388,R03388,Credit Card,Success,29.37
P03389,R03389,Credit Card,Failed,117.14
P03390,R03390,Debit Card,Failed,114.33
P03391,R03391,Credit Card,Pending,3.99
P03392,R03392,Cash,Success,95.45
P03393,R03393,UPI,Pending,147.38
P03394,R03394,Debit Card,Failed,23.85
P03395,R03395,Cash,Failed,99.35
P03396,R03396,Debit Card,Pending,38.85
P03397,R03397,Debit Card,Pending,67.28
P03398,R03398,UPI,Pending,23.67
P03399,R03399,Cash,Success,106.35
P03400,R03400,Credit Card,Success,136.88
P03401,R03401,Credit Card,Pending,23.24
P03402,R03402,Credit Card,Success,57.41
P03403,R03403,UPI,Failed,82.63
P03404,R03404,Cash,Success,79.82
P03405,R03405,Credit Card,Failed,8.78
P03406,R03406,UPI,Failed,114.34
P03407,R03407,Credit Card,Failed,9.98
P03408,R03408,Credit Card,Failed,70.54
P03409,R03409,Cash,Failed,67.34
P03410,R03410,UPI,Success,31.2
P03411,R03411,Cash,Failed,90.57
P03412,R03412,Cash,Success,86.41
P03413,R03413,Debit Card,Failed,85.78
P03414,R03414,UPI,Success,65.9
P03415,R03415,Cash,Success,88.45
P03416,R03416,Credit Card,Success,103.75
P03417,R03417,Cash,Failed,84.77
P03418,R03418,UPI,Success,148.12
P03419,R03419,Debit Card,Failed,138.73
P03420,R03420,UPI,Success,101.05
P03421,R03421,Debit Card,Success,118.11
P03422,R03422,UPI,Pending,56.62
P03423,R03423,Credit Card,Pending,13.7
P03424,R03424,Cash,Success,44.02
P03425,R03425,UPI,Success,107.57
P03426,R03426,Debit Card,Failed,122.11
P03427,R03427,Credit Card,Pending,114.13
P03428,R03428,Credit Card,Success,86.14
P03429,R03429,Debit Card,Success,142.62
P03430,R03430,Credit Card,Failed,116.97
P03431,R03431,UPI,Failed,39.12
P03432,R03432,UPI,Failed,44.82
P03433,R03433,Cash,Success,123.77
P03434,R03434,UPI,Pending,13.46
P03435,R03435,Credit Card,Success,106.44
P03436,R03436,Cash,Success,95.34
P03437,R03437,Cash,Success,6.71
P03438,R03438,Debit Card,Success,136.12
P03439,R03439,Debit Card,Failed,121.7
P03440,R03440,Cash,Success,45.6
P03441,R03441,Credit Card,Pending,59.2
P03442,R03442,Debit Card,Pending,103.35
P03443,R03443,Credit Card,Success,136.85
P03444,R03444,Debit Card,Failed,125.4
P03445,R03445,UPI,Failed,16.88
P03446,R03446,Cash,Success,31.76
P03447,R03447,Debit Card,Pending,143.98
P03448,R03448,UPI,Failed,7.96
P03449,R03449,Debit Card,Success,41.36
P03450,R03450,Credit Card,Success,66.34
P03451,R03451,Debit Card,Success,62.33
P03452,R03452,UPI,Pending,3.18
P03453,R03453,Debit Card,Success,27.23
P03454,R03454,Debit Card,Success,88.04
P03455,R03455,Cash,Failed,13.56
P03456,R03456,Debit Card,Pending,57.91
P03457,R03457,Debit Card,Failed,18.1
P03458,R03458,Credit Card,Failed,116.32
P03459,R03459,Debit Card,Pending,142.61
P03460,R03460,UPI,Failed,38.67
P03461,R03461,Credit Card,Success,132.21
P03462,R03462,Debit Card,Pending,149.68
P03463,R03463,UPI,Failed,109.81
P03464,R03464,UPI,Failed,36.16
P03465,R03465,UPI,Success,45.57
P03466,R03466,Credit Card,Failed,41.64
P03467,R03467,UPI,Pending,107.01
P03468,R03468,Credit Card,Failed,12.75
P03469,R03469,UPI,Failed,115.0
P03470,R03470,Cash,Pending,20.46
P03471,R03471,Cash,Failed,116.97
P03472,R03472,Debit Card,Pending,125.97
P03473,R03473,Credit Card,Success,82.15
P03474,R03474,Debit Card,Pending,8.08
P03475,R03475,UPI,Failed,106.45
P03476,R03476,Cash,Success,5.67
P03477,R03477,Credit Card,Failed,52.85
P03478,R03478,UPI,Success,96.96
P03479,R03479,Debit Card,Failed,16.08
P03480,R03480,Debit Card,Failed,33.1
P03481,R03481,Debit Card,Failed,92.7
P03482,R03482,Debit Card,Pending,69.97
P03483,R03483,Debit Card,Failed,145.66
P03484,R03484,Credit Card,Success,126.61
P03485,R03485,Credit Card,Success,68.21
P03486,R03486,Credit Card,Success,71.49
P03487,R03487,Credit Card,Pending,122.11
P03488,R03488,Cash,Pending,28.77
P03489,R03489,Debit Card,Failed,27.68
P03490,R03490,Cash,Pending,6.0
P03491,R03491,Debit Card,Success,32.79
P03492,R03492,Cash,Failed,104.01
P03493,R03493,Debit Card,Success,68.27
P03494,R03494,Cash,Pending,11.4
P03495,R03495,UPI,Success,19.49
P03496,R03496,Cash,Failed,124.02
P03497,R03497,Cash,Success,95.65
P03498,R03498,Cash,Pending,128.11
P03499,R03499,Cash,Success,39.04
P03500,R03500,Cash,Pending,109.35
P03501,R03501,Cash,Pending,110.05
P03502,R03502,Credit Card,Success,54.37
P03503,R03503,Debit Card,Success,12.72
P03504,R03504,Debit Card,Pending,77.21
P03505,R03505,UPI,Success,58.37
P03506,R03506,Cash,Failed,5.48
P03507,R03507,Credit Card,Pending,9.53
P03508,R03508,Cash,Pending,33.45
P03509,R03509,Debit Card,Pending,42.15
P03510,R03510,Credit Card,Success,51.66
P03511,R03511,Cash,Failed,78.59
P03512,R03512,UPI,Success,97.24
P03513,R03513,Credit Card,Pending,7.62
P03514,R03514,UPI,Failed,8.69
P03515,R03515,Cash,Success,111.24
P03516,R03516,Debit Card,Success,25.45
P03517,R03517,Credit Card,Success,41.4
P03518,R03518,Credit Card,Failed,47.38
P03519,R03519,Credit Card,Success,12.66
P03520,R03520,Debit Card,Failed,28.73
P03521,R03521,UPI,Failed,133.13
P03522,R03522,Credit Card,Failed,96.98
P03523,R03523,Credit Card,Failed,89.61
P03524,R03524,Debit Card,Pending,40.66
P03525,R03525,Cash,Failed,117.39
P03526,R03526,Debit Card,Success,21.19
P03527,R03527,Debit Card,Failed,51.36
P03528,R03528,UPI,Failed,87.75
P03529,R03529,UPI,Pending,99.63
P03530,R03530,Credit Card,Failed,57.12
P03531,R03531,Cash,Failed,11.34
P03532,R03532,Cash,Pending,9.57
P03533,R03533,Cash,Success,116.41
P03534,R03534,Debit Card,Success,36.28
P03535,R03535,Cash,Pending,45.45
P03536,R03536,Cash,Failed,97.38
P03537,R03537,Credit Card,Failed,129.01
P03538,R03538,Debit Card,Success,108.73
P03539,R03539,Credit Card,Failed,104.22
P03540,R03540,Debit Card,Failed,44.47
P03541,R03541,UPI,Success,56.14
P03542,R03542,UPI,Success,104.51
P03543,R03543,Debit Card,Pending,24.59
P03544,R03544,Credit Card,Pending,111.46
P03545,R03545,UPI,Failed,109.24
P03546,R03546,Credit Card,Failed,37.26
P03547,R03547,UPI,Pending,126.24
P03548,R03548,Cash,Failed,5.6
P03549,R03549,Debit Card,Pending,35.94
P03550,R03550,Cash,Success,3.75
P03551,R03551,UPI,Failed,12.71
P03552,R03552,Credit Card,Failed,34.88
P03553,R03553,UPI,Success,52.76
P03554,R03554,Debit Card,Pending,88.34
P03555,R03555,Credit Card,Failed,16.77
P03556,R03556,UPI,Failed,111.79
P03557,R03557,Debit Card,Success,82.6
P03558,R03558,UPI,Pending,125.88
P03559,R03559,Debit Card,Failed,98.99
P03560,R03560,Debit Card,Pending,97.78
P03561,R03561,Debit Card,Success,72.94
P03562,R03562,Cash,Failed,85.41
P03563,R03563,Credit Card,Failed,97.65
P03564,R03564,Cash,Failed,110.56
P03565,R03565,Credit Card,Success,64.73
P03566,R03566,Debit Card,Success,140.26
P03567,R03567,Credit Card,Success,117.54
P03568,R03568,UPI,Pending,87.35
P03569,R03569,Debit Card,Failed,86.79
P03570,R03570,Cash,Success,30.65
P03571,R03571,Debit Card,Pending,20.26
P03572,R03572,Credit Card,Failed,76.4
P03573,R03573,Cash,Pending,99.87
P03574,R03574,Credit Card,Failed,13.18
P03575,R03575,Debit Card,Failed,14.79
P03576,R03576,Debit Card,Failed,40.05
P03577,R03577,Debit Card,Success,113.22
P03578,R03578,Cash,Pending,78.09
P03579,R03579,Credit Card,Pending,31.14
P03580,R03580,Credit Card,Failed,50.31
P03581,R03581,Cash,Pending,138.96
P03582,R03582,Cash,Success,123.88
P03583,R03583,Debit Card,Pending,84.05
P03584,R03584,UPI,Success,104.55
P03585,R03585,UPI,Success,57.82
P03586,R03586,Debit Card,Pending,111.76
P03587,R03587,Debit Card,Pending,82.03
P03588,R03588,UPI,Success,10.92
P03589,R03589,Credit Card,Failed,132.38
P03590,R03590,UPI,Pending,32.8
P03591,R03591,UPI,Success,52.03
P03592,R03592,Debit Card,Success,98.78
P03593,R03593,Debit Card,Success,58.26
P03594,R03594,Debit Card,Pending,78.15
P03595,R03595,Credit Card,Failed,90.96
P03596,R03596,Credit Card,Failed,30.18
P03597,R03597,Debit Card,Success,76.54
P03598,R03598,Credit Card,Pending,95.84
P03599,R03599,Debit Card,Failed,1.0
P03600,R03600,UPI,Failed,129.91
P03601,R03601,Debit Card,Pending,11.5
P03602,R03602,UPI,Pending,142.23
P03603,R03603,Debit Card,Success,141.84
P03604,R03604,Debit Card,Pending,65.13
P03605,R03605,UPI,Pending,148.41
P03606,R03606,Credit Card,Success,136.38
P03607,R03607,UPI,Pending,71.28
P03608,R03608,Cash,Pending,124.59
P03609,R03609,Cash,Success,147.01
P03610,R03610,Cash,Failed,60.55
P03611,R03611,UPI,Success,103.81
P03612,R03612,Credit Card,Pending,97.42
P03613,R03613,UPI,Pending,83.15
P03614,R03614,Cash,Success,73.74
P03615,R03615,Credit Card,Failed,48.09
P03616,R03616,Cash,Failed,114.8
P03617,R03617,Cash,Pending,68.01
P03618,R03618,UPI,Pending,29.61
P03619,R03619,Cash,Success,24.58
P03620,R03620,Cash,Success,23.85
P03621,R03621,Cash,Failed,77.71
P03622,R03622,Credit Card,Failed,24.36
P03623,R03623,Credit Card,Success,8.45
P03624,R03624,Cash,Pending,137.13
P03625,R03625,UPI,Pending,95.97
P03626,R03626,UPI,Failed,125.87
P03627,R03627,Credit Card,Success,32.86
P03628,R03628,Cash,Success,114.18
P03629,R03629,UPI,Success,69.37
P03630,R03630,UPI,Failed,95.75
P03631,R03631,Cash,Failed,136.24
P03632,R03632,Debit Card,Pending,118.92
P03633,R03633,UPI,Pending,113.02
P03634,R03634,Cash,Success,42.82
P03635,R03635,Debit Card,Failed,113.32
P03636,R03636,Credit Card,Success,34.02
P03637,R03637,UPI,Pending,113.65
P03638,R03638,Debit Card,Success,75.7
P03639,R03639,UPI,Pending,8.32
P03640,R03640,Debit Card,Pending,82.61
P03641,R03641,Cash,Success,50.39
P03642,R03642,Cash,Failed,116.97
P03643,R03643,Cash,Success,62.97
P03644,R03644,Cash,Failed,29.73
P03645,R03645,Cash,Failed,9.79
P03646,R03646,Cash,Success,136.49
P03647,R03647,Credit Card,Success,120.61
P03648,R03648,UPI,Pending,140.3
P03649,R03649,Debit Card,Success,5.78
P03650,R03650,UPI,Pending,116.5
P03651,R03651,UPI,Pending,13.73
P03652,R03652,UPI,Pending,28.2
P03653,R03653,Cash,Failed,148.39
P03654,R03654,Cash,Success,139.1
P03655,R03655,Debit Card,Pending,125.13
P03656,R03656,Debit Card,Failed,68.73
P03657,R03657,Debit Card,Pending,144.69
P03658,R03658,Credit Card,Success,97.48
P03659,R03659,Cash,Success,68.7
P03660,R03660,Debit Card,Pending,137.27
P03661,R03661,UPI,Failed,92.18
P03662,R03662,Cash,Pending,36.19
P03663,R03663,Debit Card,Pending,100.34
P03664,R03664,Cash,Failed,142.91
P03665,R03665,UPI,Pending,61.83
P03666,R03666,UPI,Success,35.47
P03667,R03667,Cash,Failed,93.14
P03668,R03668,Debit Card,Pending,66.17
P03669,R03669,Cash,Failed,30.69
P03670,R03670,Credit Card,Failed,58.89
P03671,R03671,Debit Card,Failed,83.89
P03672,R03672,UPI,Failed,40.67
P03673,R03673,Cash,Failed,21.41
P03674,R03674,Credit Card,Success,42.07
P03675,R03675,Credit Card,Success,140.52
P03676,R03676,UPI,Failed,85.11
P03677,R03677,UPI,Success,104.23
P03678,R03678,Debit Card,Pending,73.26
P03679,R03679,Debit Card,Failed,21.12
P03680,R03680,Cash,Failed,62.66
P03681,R03681,Credit Card,Failed,59.02
P03682,R03682,UPI,Failed,33.71
P03683,R03683,Cash,Success,99.41
P03684,R03684,UPI,Failed,123.12
P03685,R03685,Credit Card,Success,1.74
P03686,R03686,Debit Card,Success,35.43
P03687,R03687,Debit Card,Pending,66.37
P03688,R03688,Debit Card,Success,88.26
P03689,R03689,UPI,Failed,137.67
P03690,R03690,Credit Card,Success,116.09
P03691,R03691,Credit Card,Pending,68.62
P03692,R03692,Debit Card,Failed,77.15
P03693,R03693,Debit Card,Pending,2.86
P03694,R03694,Credit Card,Success,59.05
P03695,R03695,Credit Card,Failed,41.47
P03696,R03696,UPI,Pending,109.7
P03697,R03697,UPI,Pending,58.95
P03698,R03698,Cash,Pending,136.02
P03699,R03699,UPI,Pending,79.9
P03700,R03700,Credit Card,Failed,1.96
P03701,R03701,Cash,Success,129.21
P03702,R03702,UPI,Failed,80.0
P03703,R03703,UPI,Success,2.22
P03704,R03704,Credit Card,Pending,7.63
P03705,R03705,Debit Card,Pending,79.07
P03706,R03706,Cash,Failed,85.94
P03707,R03707,Cash,Success,90.17
P03708,R03708,Cash,Pending,42.99
P03709,R03709,UPI,Failed,70.65
P03710,R03710,UPI,Pending,15.7
P03711,R03711,UPI,Failed,122.5
P03712,R03712,Credit Card,Pending,84.99
P03713,R03713,Cash,Pending,127.54
P03714,R03714,Credit Card,Success,1.01
P03715,R03715,Cash,Pending,15.38
P03716,R03716,Debit Card,Failed,95.17
P03717,R03717,UPI,Success,107.52
P03718,R03718,Cash,Pending,98.99
P03719,R03719,Credit Card,Failed,29.89
P03720,R03720,Debit Card,Pending,147.68
P03721,R03721,Cash,Pending,108.17
P03722,R03722,UPI,Failed,64.88
P03723,R03723,Debit Card,Pending,52.34
P03724,R03724,Cash,Pending,96.95
P03725,R03725,Cash,Pending,47.67
P03726,R03726,UPI,Pending,44.76
P03727,R03727,UPI,Pending,133.34
P03728,R03728,Cash,Pending,99.38
P03729,R03729,Debit Card,Failed,52.71
P03730,R03730,UPI,Success,83.78
P03731,R03731,Cash,Failed,125.35
P03732,R03732,Debit Card,Pending,46.75
P03733,R03733,Cash,Pending,12.06
P03734,R03734,Cash,Pending,8.64
P03735,R03735,Cash,Failed,101.9
P03736,R03736,Credit Card,Pending,14.62
P03737,R03737,Debit Card,Success,100.61
P03738,R03738,Debit Card,Success,36.99
P03739,R03739,Debit Card,Failed,14.79
P03740,R03740,Debit Card,Success,7.48
P03741,R03741,UPI,Failed,133.65
P03742,R03742,Cash,Success,76.73
P03743,R03743,Debit Card,Pending,45.98
P03744,R03744,Debit Card,Pending,15.55
P03745,R03745,Cash,Pending,130.05
P03746,R03746,Cash,Failed,97.01
P03747,R03747,UPI,Success,144.45
P03748,R03748,Cash,Failed,147.08
P03749,R03749,Credit Card,Failed,18.92
P03750,R03750,UPI,Failed,77.58
P03751,R03751,Cash,Pending,59.29
P03752,R03752,Credit Card,Success,19.95
P03753,R03753,Debit Card,Failed,21.27
P03754,R03754,Credit Card,Pending,94.07
P03755,R03755,UPI,Failed,4.73
P03756,R03756,Cash,Success,16.7
P03757,R03757,Cash,Success,35.01
P03758,R03758,Cash,Pending,96.06
P03759,R03759,Credit Card,Failed,121.18
P03760,R03760,Credit Card,Success,85.06
P03761,R03761,Credit Card,Success,9.56
P03762,R03762,Cash,Pending,49.55
P03763,R03763,Debit Card,Pending,95.68
P03764,R03764,UPI,Failed,16.63
P03765,R03765,Debit Card,Pending,122.47
P03766,R03766,UPI,Failed,138.96
P03767,R03767,UPI,Pending,58.01
P03768,R03768,Cash,Pending,90.93
P03769,R03769,Debit Card,Pending,149.56
P03770,R03770,Debit Card,Success,38.51
P03771,R03771,Debit Card,Success,122.32
P03772,R03772,Credit Card,Failed,6.33
P03773,R03773,UPI,Success,53.69
P03774,R03774,Debit Card,Success,45.11
P03775,R03775,Credit Card,Success,49.52
P03776,R03776,Cash,Success,127.53
P03777,R03777,Cash,Failed,18.21
P03778,R03778,Credit Card,Failed,9.17
P03779,R03779,UPI,Success,103.12
P03780,R03780,Cash,Success,40.84
P03781,R03781,Cash,Pending,53.43
P03782,R03782,Debit Card,Failed,10.09
P03783,R03783,Cash,Success,75.03
P03784,R03784,Debit Card,Failed,103.19
P03785,R03785,Credit Card,Pending,104.05
P03786,R03786,Credit Card,Failed,20.16
P03787,R03787,Cash,Success,130.97
P03788,R03788,Debit Card,Pending,136.48
P03789,R03789,Debit Card,Failed,25.34
P03790,R03790,Cash,Pending,17.38
P03791,R03791,Credit Card,Pending,107.15
P03792,R03792,Credit Card,Failed,27.16
P03793,R03793,UPI,Success,95.16
P03794,R03794,UPI,Failed,78.23
P03795,R03795,Debit Card,Failed,59.72
P03796,R03796,Debit Card,Failed,144.68
P03797,R03797,UPI,Pending,21.93
P03798,R03798,Debit Card,Success,66.8
P03799,R03799,Cash,Failed,21.77
P03800,R03800,Cash,Success,108.78
P03801,R03801,UPI,Pending,39.49
P03802,R03802,UPI,Pending,84.87
P03803,R03803,Debit Card,Pending,45.88
P03804,R03804,Cash,Pending,132.43
P03805,R03805,Debit Card,Pending,129.15
P03806,R03806,Cash,Success,0.84
P03807,R03807,Debit Card,Failed,101.69
P03808,R03808,Credit Card,Failed,125.69
P03809,R03809,Cash,Success,141.71
P03810,R03810,Credit Card,Success,69.15
P03811,R03811,Debit Card,Failed,140.38
P03812,R03812,UPI,Success,59.92
P03813,R03813,Credit Card,Success,109.62
P03814,R03814,Debit Card,Success,125.0
P03815,R03815,Debit Card,Success,21.7
P03816,R03816,Credit Card,Failed,67.13
P03817,R03817,UPI,Success,25.62
P03818,R03818,Credit Card,Failed,47.82
P03819,R03819,UPI,Failed,118.13
P03820,R03820,Credit Card,Pending,111.63
P03821,R03821,UPI,Failed,116.32
P03822,R03822,Cash,Failed,100.25
P03823,R03823,UPI,Pending,16.05
P03824,R03824,Debit Card,Failed,139.0
P03825,R03825,Debit Card,Pending,140.34
P03826,R03826,Cash,Pending,26.26
P03827,R03827,UPI,Success,60.45
P03828,R03828,Debit Card,Pending,115.74
P03829,R03829,Debit Card,Pending,34.63
P03830,R03830,Credit Card,Pending,75.52
P03831,R03831,UPI,Pending,41.35
P03832,R03832,Credit Card,Pending,134.34
P03833,R03833,UPI,Success,33.16
P03834,R03834,Cash,Failed,8.22
P03835,R03835,Credit Card,Failed,18.3
P03836,R03836,Credit Card,Success,95.57
P03837,R03837,Cash,Failed,7.1
P03838,R03838,Debit Card,Failed,61.28
P03839,R03839,Credit Card,Failed,144.6
P03840,R03840,Cash,Failed,103.89
P03841,R03841,Cash,Failed,74.66
P03842,R03842,Debit Card,Pending,7.77
P03843,R03843,UPI,Failed,38.32
P03844,R03844,Cash,Pending,50.98
P03845,R03845,Debit Card,Failed,121.83
P03846,R03846,UPI,Failed,107.58
P03847,R03847,Credit Card,Pending,144.71
P03848,R03848,Cash,Failed,13.4
P03849,R03849,Debit Card,Success,110.76
P03850,R03850,Debit Card,Failed,17.81
P03851,R03851,Debit Card,Failed,2.26
P03852,R03852,Credit Card,Failed,110.31
P03853,R03853,Debit Card,Failed,75.21
P03854,R03854,Cash,Failed,81.97
P03855,R03855,UPI,Pending,69.31
P03856,R03856,Credit Card,Pending,33.99
P03857,R03857,Credit Card,Success,102.14
P03858,R03858,UPI,Success,94.0
P03859,R03859,UPI,Failed,43.74
P03860,R03860,Debit Card,Pending,146.43
P03861,R03861,Cash,Failed,135.7
P03862,R03862,UPI,Success,123.28
P03863,R03863,UPI,Pending,108.22
P03864,R03864,Cash,Pending,96.53
P03865,R03865,Credit Card,Pending,13.17
P03866,R03866,UPI,Failed,35.85
P03867,R03867,Cash,Failed,46.98
P03868,R03868,UPI,Failed,120.31
P03869,R03869,Credit Card,Failed,87.9
P03870,R03870,Cash,Failed,40.55
P03871,R03871,Debit Card,Pending,105.68
P03872,R03872,Debit Card,Success,58.46
P03873,R03873,Cash,Success,119.23
P03874,R03874,UPI,Failed,14.69
P03875,R03875,Cash,Success,128.48
P03876,R03876,Debit Card,Success,120.73
P03877,R03877,Credit Card,Pending,130.47
P03878,R03878,UPI,Failed,32.71
P03879,R03879,Debit Card,Failed,2.7
P03880,R03880,UPI,Failed,78.75
P03881,R03881,Debit Card,Success,33.13
P03882,R03882,Cash,Success,49.59
P03883,R03883,Debit Card,Pending,86.67
P03884,R03884,Cash,Success,149.89
P03885,R03885,Debit Card,Failed,98.56
P03886,R03886,Cash,Success,95.9
P03887,R03887,UPI,Pending,132.32
P03888,R03888,Credit Card,Success,40.33
P03889,R03889,Cash,Pending,28.1
P03890,R03890,Cash,Failed,56.8
P03891,R03891,Credit Card,Pending,71.17
P03892,R03892,Debit Card,Pending,38.15
P03893,R03893,Debit Card,Pending,65.1
P03894,R03894,Debit Card,Pending,12.35
P03895,R03895,Cash,Pending,17.67
P03896,R03896,Credit Card,Pending,117.49
P03897,R03897,Credit Card,Pending,95.77
P03898,R03898,Credit Card,Failed,120.99
P03899,R03899,UPI,Pending,51.53
P03900,R03900,Cash,Pending,33.12
P03901,R03901,Debit Card,Failed,129.67
P03902,R03902,UPI,Success,140.99
P03903,R03903,Credit Card,Failed,31.96
P03904,R03904,UPI,Success,7.56
P03905,R03905,Debit Card,Pending,84.89
P03906,R03906,Cash,Success,142.76
P03907,R03907,Debit Card,Failed,115.37
P03908,R03908,Cash,Pending,37.08
P03909,R03909,UPI,Failed,99.73
P03910,R03910,Debit Card,Failed,76.2
P03911,R03911,Credit Card,Failed,37.43
P03912,R03912,UPI,Success,91.15
P03913,R03913,UPI,Pending,127.83
P03914,R03914,UPI,Failed,110.95
P03915,R03915,Debit Card,Pending,91.85
P03916,R03916,Credit Card,Success,133.43
P03917,R03917,Debit Card,Success,23.58
P03918,R03918,Debit Card,Failed,127.72
P03919,R03919,Cash,Pending,26.09
P03920,R03920,Debit Card,Failed,60.93
P03921,R03921,Cash,Pending,40.32
P03922,R03922,UPI,Failed,54.32
P03923,R03923,UPI,Failed,43.22
P03924,R03924,Cash,Pending,68.16
P03925,R03925,Debit Card,Failed,106.53
P03926,R03926,Debit Card,Failed,114.78
P03927,R03927,Cash,Pending,2.97
P03928,R03928,UPI,Success,51.89
P03929,R03929,Credit Card,Success,126.26
P03930,R03930,Credit Card,Success,105.44
P03931,R03931,Credit Card,Failed,69.26
P03932,R03932,UPI,Success,107.54
P03933,R03933,UPI,Success,20.94
P03934,R03934,Cash,Success,76.74
P03935,R03935,Debit Card,Failed,36.57
P03936,R03936,Credit Card,Failed,138.37
P03937,R03937,Credit Card,Failed,110.19
P03938,R03938,UPI,Success,104.02
P03939,R03939,Cash,Pending,140.9
P03940,R03940,Credit Card,Pending,66.51
P03941,R03941,Cash,Success,36.59
P03942,R03942,Debit Card,Pending,17.37
P03943,R03943,Credit Card,Pending,80.84
P03944,R03944,Debit Card,Success,108.45
P03945,R03945,Cash,Failed,102.64
P03946,R03946,UPI,Failed,128.86
P03947,R03947,Credit Card,Pending,31.98
P03948,R03948,Credit Card,Pending,109.08
P03949,R03949,UPI,Failed,98.29
P03950,R03950,Credit Card,Success,94.84
P03951,R03951,Credit Card,Success,99.15
P03952,R03952,Credit Card,Failed,140.13
P03953,R03953,Cash,Failed,83.14
P03954,R03954,Credit Card,Pending,105.32
P03955,R03955,Cash,Success,147.27
P03956,R03956,UPI,Success,130.03
P03957,R03957,Credit Card,Pending,47.71
P03958,R03958,UPI,Pending,71.82
P03959,R03959,Credit Card,Failed,68.24
P03960,R03960,Credit Card,Pending,25.86
P03961,R03961,Debit Card,Pending,43.67
P03962,R03962,Debit Card,Success,78.0
P03963,R03963,Credit Card,Failed,71.3
P03964,R03964,Credit Card,Pending,61.57
P03965,R03965,Credit Card,Pending,30.61
P03966,R03966,Cash,Success,71.45
P03967,R03967,Debit Card,Pending,81.91
P03968,R03968,Credit Card,Success,73.91
P03969,R03969,UPI,Pending,79.27
P03970,R03970,Cash,Pending,148.72
P03971,R03971,Cash,Pending,8.07
P03972,R03972,UPI,Success,30.97
P03973,R03973,Cash,Pending,35.92
P03974,R03974,Credit Card,Failed,149.83
P03975,R03975,Cash,Pending,8.71
P03976,R03976,UPI,Success,47.41
P03977,R03977,Debit Card,Success,146.42
P03978,R03978,UPI,Failed,47.76
P03979,R03979,Credit Card,Pending,95.66
P03980,R03980,Credit Card,Failed,76.25
P03981,R03981,UPI,Failed,144.31
P03982,R03982,Debit Card,Failed,97.71
P03983,R03983,Cash,Pending,109.13
P03984,R03984,Credit Card,Failed,61.65
P03985,R03985,Debit Card,Success,18.07
P03986,R03986,Cash,Success,110.75
P03987,R03987,Credit Card,Success,143.01
P03988,R03988,Credit Card,Success,67.2
P03989,R03989,Cash,Pending,6.0
P03990,R03990,UPI,Pending,105.48
P03991,R03991,UPI,Success,56.01
P03992,R03992,Debit Card,Pending,118.05
P03993,R03993,UPI,Pending,129.79
P03994,R03994,Cash,Failed,46.08
P03995,R03995,UPI,Pending,97.12
P03996,R03996,Cash,Pending,89.18
P03997,R03997,UPI,Failed,18.44
P03998,R03998,Debit Card,Pending,138.64
P03999,R03999,Cash,Pending,104.95
P04000,R04000,Credit Card,Pending,45.62
P04001,R04001,Credit Card,Failed,98.36
P04002,R04002,Debit Card,Pending,88.17
P04003,R04003,Cash,Success,119.37
P04004,R04004,Debit Card,Failed,50.96
P04005,R04005,Cash,Success,0.32
P04006,R04006,Credit Card,Success,131.94
P04007,R04007,UPI,Failed,98.25
P04008,R04008,UPI,Pending,43.72
P04009,R04009,Credit Card,Failed,128.47
P04010,R04010,Credit Card,Failed,15.0
P04011,R04011,UPI,Success,93.82
P04012,R04012,UPI,Success,132.27
P04013,R04013,UPI,Pending,4.71
P04014,R04014,Debit Card,Success,84.45
P04015,R04015,UPI,Pending,147.04
P04016,R04016,Cash,Pending,82.96
P04017,R04017,Credit Card,Pending,147.93
P04018,R04018,UPI,Failed,82.19
P04019,R04019,Credit Card,Pending,96.95
P04020,R04020,Debit Card,Success,17.19
P04021,R04021,Credit Card,Success,44.8
P04022,R04022,Credit Card,Pending,24.18
P04023,R04023,Cash,Success,51.98
P04024,R04024,UPI,Failed,43.29
P04025,R04025,Debit Card,Failed,47.37
P04026,R04026,Credit Card,Success,9.79
P04027,R04027,Debit Card,Pending,101.62
P04028,R04028,UPI,Pending,123.36
P04029,R04029,Debit Card,Success,81.74
P04030,R04030,UPI,Pending,12.67
P04031,R04031,Debit Card,Pending,66.27
P04032,R04032,Credit Card,Success,6.65
P04033,R04033,Debit Card,Success,14.79
P04034,R04034,Credit Card,Success,88.35
P04035,R04035,Cash,Failed,132.89
P04036,R04036,Credit Card,Success,124.82
P04037,R04037,Credit Card,Pending,39.48
P04038,R04038,Cash,Pending,146.09
P04039,R04039,Debit Card,Pending,31.98
P04040,R04040,UPI,Failed,28.91
P04041,R04041,Credit Card,Success,54.92
P04042,R04042,Debit Card,Failed,112.22
P04043,R04043,UPI,Success,63.88
P04044,R04044,UPI,Failed,9.91
P04045,R04045,Credit Card,Success,111.68
P04046,R04046,Cash,Success,141.51
P04047,R04047,UPI,Pending,75.86
P04048,R04048,UPI,Pending,22.63
P04049,R04049,Cash,Success,91.51
